0 0
0.037037 0.427141
0.074074 0.854283
0.111111 0.880979
0.148148 0.907675
0.185185 0.934372
0.222222 0.961068
0.259259 0.987764
0.296296 0.989989
0.333333 0.992214
0.370370 0.994438
0.407407 0.996663
0.444444 0.998888
0.481481 0.999305
0.518519 0.999722
0.555556 0.999861
0.592593 0.999896
0.629630 0.999930
0.666667 0.999957
0.703704 0.999983
0.740741 0.999985
0.777778 0.999987
0.814815 0.999989
0.851852 0.999991
0.888889 0.999993
0.925926 0.999996
0.962963 0.999998
1.000000 1.000000
