0 0
0.041667 0.437350
0.083333 0.874700
0.125000 0.902034
0.166667 0.929368
0.208333 0.943036
0.250000 0.956703
0.291667 0.970370
0.333333 0.984037
0.375000 0.997704
0.416667 0.998131
0.458333 0.998559
0.500000 0.998986
0.541667 0.999413
0.583333 0.999626
0.625000 0.999840
0.666667 0.999893
0.708333 0.999947
0.750000 0.999973
0.791667 1.000000
0.833333 1.000000
0.875000 1.000000
0.916667 1.000000
0.958333 1.000000
1.000000 1.000000
