Counts,0_none_16_NA_4096_1_0_65536,0_none_1_NA_4096_1_0_65536,0_none_2_NA_4096_1_0_65536,0_none_4_NA_4096_1_0_65536,0_none_64_NA_4096_1_0_65536,0_none_8_NA_4096_1_0_65536,1_augmenting_16_rand_1024_1_0_65536,1_augmenting_16_rand_1048576_1_0_65536,1_augmenting_16_rand_128_1_0_65536,1_augmenting_16_rand_16_1_0_65536,1_augmenting_16_rand_2048_1_0_65536,1_augmenting_16_rand_256_1_0_65536,1_augmenting_16_rand_32_1_0_65536,1_augmenting_16_rand_4096_1_0_65536,1_augmenting_16_rand_4096_1_1024_65536,1_augmenting_16_rand_4096_1_128_65536,1_augmenting_16_rand_4096_1_16_65536,1_augmenting_16_rand_4096_1_256_65536,1_augmenting_16_rand_4096_1_4_65536,1_augmenting_16_rand_4096_1_512_65536,1_augmenting_16_rand_4096_1_64_65536,1_augmenting_16_rand_4096_2_0_65536,1_augmenting_16_rand_4096_3_0_65536,1_augmenting_16_rand_4096_4_0_65536,1_augmenting_16_rand_4096_5_0_65536,1_augmenting_16_rand_4096_6_0_65536,1_augmenting_16_rand_4_1_0_65536,1_augmenting_16_rand_512_1_0_65536,1_augmenting_16_rand_64_1_0_65536,1_augmenting_16_rand_8_1_0_65536,1_augmenting_1_rand_1024_1_0_65536,1_augmenting_1_rand_1048576_1_0_65536,1_augmenting_1_rand_128_1_0_65536,1_augmenting_1_rand_16_1_0_65536,1_augmenting_1_rand_2048_1_0_65536,1_augmenting_1_rand_256_1_0_65536,1_augmenting_1_rand_32_1_0_65536,1_augmenting_1_rand_4096_1_0_65536,1_augmenting_1_rand_4096_1_1024_65536,1_augmenting_1_rand_4096_1_128_65536,1_augmenting_1_rand_4096_1_16_65536,1_augmenting_1_rand_4096_1_256_65536,1_augmenting_1_rand_4096_1_4_65536,1_augmenting_1_rand_4096_1_512_65536,1_augmenting_1_rand_4096_1_64_65536,1_augmenting_1_rand_4096_2_0_65536,1_augmenting_1_rand_4096_3_0_65536,1_augmenting_1_rand_4096_4_0_65536,1_augmenting_1_rand_4096_5_0_65536,1_augmenting_1_rand_4096_6_0_65536,1_augmenting_1_rand_4_1_0_65536,1_augmenting_1_rand_512_1_0_65536,1_augmenting_1_rand_64_1_0_65536,1_augmenting_1_rand_8_1_0_65536,1_augmenting_2_rand_1024_1_0_65536,1_augmenting_2_rand_1048576_1_0_65536,1_augmenting_2_rand_128_1_0_65536,1_augmenting_2_rand_16_1_0_65536,1_augmenting_2_rand_2048_1_0_65536,1_augmenting_2_rand_256_1_0_65536,1_augmenting_2_rand_32_1_0_65536,1_augmenting_2_rand_4096_1_0_65536,1_augmenting_2_rand_4096_1_1024_65536,1_augmenting_2_rand_4096_1_128_65536,1_augmenting_2_rand_4096_1_16_65536,1_augmenting_2_rand_4096_1_256_65536,1_augmenting_2_rand_4096_1_4_65536,1_augmenting_2_rand_4096_1_512_65536,1_augmenting_2_rand_4096_1_64_65536,1_augmenting_2_rand_4096_2_0_65536,1_augmenting_2_rand_4096_3_0_65536,1_augmenting_2_rand_4096_4_0_65536,1_augmenting_2_rand_4096_5_0_65536,1_augmenting_2_rand_4096_6_0_65536,1_augmenting_2_rand_4_1_0_65536,1_augmenting_2_rand_512_1_0_65536,1_augmenting_2_rand_64_1_0_65536,1_augmenting_2_rand_8_1_0_65536,1_augmenting_4_rand_1024_1_0_65536,1_augmenting_4_rand_1048576_1_0_65536,1_augmenting_4_rand_128_1_0_65536,1_augmenting_4_rand_16_1_0_65536,1_augmenting_4_rand_2048_1_0_65536,1_augmenting_4_rand_256_1_0_65536,1_augmenting_4_rand_32_1_0_65536,1_augmenting_4_rand_4096_1_0_65536,1_augmenting_4_rand_4096_1_1024_65536,1_augmenting_4_rand_4096_1_128_65536,1_augmenting_4_rand_4096_1_16_65536,1_augmenting_4_rand_4096_1_256_65536,1_augmenting_4_rand_4096_1_4_65536,1_augmenting_4_rand_4096_1_512_65536,1_augmenting_4_rand_4096_1_64_65536,1_augmenting_4_rand_4096_2_0_65536,1_augmenting_4_rand_4096_3_0_65536,1_augmenting_4_rand_4096_4_0_65536,1_augmenting_4_rand_4096_5_0_65536,1_augmenting_4_rand_4096_6_0_65536,1_augmenting_4_rand_4_1_0_65536,1_augmenting_4_rand_512_1_0_65536,1_augmenting_4_rand_64_1_0_65536,1_augmenting_4_rand_8_1_0_65536,1_augmenting_64_rand_1024_1_0_65536,1_augmenting_64_rand_1048576_1_0_65536,1_augmenting_64_rand_128_1_0_65536,1_augmenting_64_rand_16_1_0_65536,1_augmenting_64_rand_2048_1_0_65536,1_augmenting_64_rand_256_1_0_65536,1_augmenting_64_rand_32_1_0_65536,1_augmenting_64_rand_4096_1_0_65536,1_augmenting_64_rand_4096_1_1024_65536,1_augmenting_64_rand_4096_1_128_65536,1_augmenting_64_rand_4096_1_16_65536,1_augmenting_64_rand_4096_1_256_65536,1_augmenting_64_rand_4096_1_4_65536,1_augmenting_64_rand_4096_1_512_65536,1_augmenting_64_rand_4096_1_64_65536,1_augmenting_64_rand_4096_2_0_65536,1_augmenting_64_rand_4096_3_0_65536,1_augmenting_64_rand_4096_4_0_65536,1_augmenting_64_rand_4096_5_0_65536,1_augmenting_64_rand_4096_6_0_65536,1_augmenting_64_rand_4_1_0_65536,1_augmenting_64_rand_512_1_0_65536,1_augmenting_64_rand_64_1_0_65536,1_augmenting_64_rand_8_1_0_65536,1_augmenting_8_rand_1024_1_0_65536,1_augmenting_8_rand_1048576_1_0_65536,1_augmenting_8_rand_128_1_0_65536,1_augmenting_8_rand_16_1_0_65536,1_augmenting_8_rand_2048_1_0_65536,1_augmenting_8_rand_256_1_0_65536,1_augmenting_8_rand_32_1_0_65536,1_augmenting_8_rand_4096_1_0_65536,1_augmenting_8_rand_4096_1_1024_65536,1_augmenting_8_rand_4096_1_128_65536,1_augmenting_8_rand_4096_1_16_65536,1_augmenting_8_rand_4096_1_256_65536,1_augmenting_8_rand_4096_1_4_65536,1_augmenting_8_rand_4096_1_512_65536,1_augmenting_8_rand_4096_1_64_65536,1_augmenting_8_rand_4096_2_0_65536,1_augmenting_8_rand_4096_3_0_65536,1_augmenting_8_rand_4096_4_0_65536,1_augmenting_8_rand_4096_5_0_65536,1_augmenting_8_rand_4096_6_0_65536,1_augmenting_8_rand_4_1_0_65536,1_augmenting_8_rand_512_1_0_65536,1_augmenting_8_rand_64_1_0_65536,1_augmenting_8_rand_8_1_0_65536,1_if_16_rand_4096_1_0_65536,1_if_16_static_4096_1_0_65536,1_if_1_rand_4096_1_0_65536,1_if_1_static_4096_1_0_65536,1_if_2_rand_4096_1_0_65536,1_if_2_static_4096_1_0_65536,1_if_4_rand_4096_1_0_65536,1_if_4_static_4096_1_0_65536,1_if_64_rand_4096_1_0_65536,1_if_64_static_4096_1_0_65536,1_if_8_rand_4096_1_0_65536,1_if_8_static_4096_1_0_65536,1_of_16_rand_4096_1_0_65536,1_of_16_static_4096_1_0_65536,1_of_1_rand_4096_1_0_65536,1_of_1_static_4096_1_0_65536,1_of_2_rand_4096_1_0_65536,1_of_2_static_4096_1_0_65536,1_of_4_rand_4096_1_0_65536,1_of_4_static_4096_1_0_65536,1_of_64_rand_4096_1_0_65536,1_of_64_static_4096_1_0_65536,1_of_8_rand_4096_1_0_65536,1_of_8_static_4096_1_0_65536,2_if_16_rand_1024_1_0_65536,2_if_16_rand_1048576_1_0_65536,2_if_16_rand_128_1_0_65536,2_if_16_rand_16_1_0_65536,2_if_16_rand_2048_1_0_65536,2_if_16_rand_256_1_0_65536,2_if_16_rand_32_1_0_65536,2_if_16_rand_4096_1_0_65536,2_if_16_rand_4096_1_1024_65536,2_if_16_rand_4096_1_1024_none,2_if_16_rand_4096_1_128_65536,2_if_16_rand_4096_1_16_65536,2_if_16_rand_4096_1_256_65536,2_if_16_rand_4096_1_4_65536,2_if_16_rand_4096_1_512_65536,2_if_16_rand_4096_1_64_65536,2_if_16_rand_4096_2_0_65536,2_if_16_rand_4096_3_0_65536,2_if_16_rand_4096_4_0_65536,2_if_16_rand_4096_5_0_65536,2_if_16_rand_4096_6_0_65536,2_if_16_rand_4_1_0_65536,2_if_16_rand_512_1_0_65536,2_if_16_rand_64_1_0_65536,2_if_16_rand_8_1_0_65536,2_if_16_static_4096_1_0_65536,2_if_1_rand_1024_1_0_65536,2_if_1_rand_1048576_1_0_65536,2_if_1_rand_128_1_0_65536,2_if_1_rand_16_1_0_65536,2_if_1_rand_2048_1_0_65536,2_if_1_rand_256_1_0_65536,2_if_1_rand_32_1_0_65536,2_if_1_rand_4096_1_0_65536,2_if_1_rand_4096_1_1024_65536,2_if_1_rand_4096_1_1024_none,2_if_1_rand_4096_1_128_65536,2_if_1_rand_4096_1_16_65536,2_if_1_rand_4096_1_256_65536,2_if_1_rand_4096_1_4_65536,2_if_1_rand_4096_1_512_65536,2_if_1_rand_4096_1_64_65536,2_if_1_rand_4096_2_0_65536,2_if_1_rand_4096_3_0_65536,2_if_1_rand_4096_4_0_65536,2_if_1_rand_4096_5_0_65536,2_if_1_rand_4096_6_0_65536,2_if_1_rand_4_1_0_65536,2_if_1_rand_512_1_0_65536,2_if_1_rand_64_1_0_65536,2_if_1_rand_8_1_0_65536,2_if_1_static_4096_1_0_65536,2_if_2_rand_1024_1_0_65536,2_if_2_rand_1048576_1_0_65536,2_if_2_rand_128_1_0_65536,2_if_2_rand_16_1_0_65536,2_if_2_rand_2048_1_0_65536,2_if_2_rand_256_1_0_65536,2_if_2_rand_32_1_0_65536,2_if_2_rand_4096_1_0_65536,2_if_2_rand_4096_1_1024_65536,2_if_2_rand_4096_1_1024_none,2_if_2_rand_4096_1_128_65536,2_if_2_rand_4096_1_16_65536,2_if_2_rand_4096_1_256_65536,2_if_2_rand_4096_1_4_65536,2_if_2_rand_4096_1_512_65536,2_if_2_rand_4096_1_64_65536,2_if_2_rand_4096_2_0_65536,2_if_2_rand_4096_3_0_65536,2_if_2_rand_4096_4_0_65536,2_if_2_rand_4096_5_0_65536,2_if_2_rand_4096_6_0_65536,2_if_2_rand_4_1_0_65536,2_if_2_rand_512_1_0_65536,2_if_2_rand_64_1_0_65536,2_if_2_rand_8_1_0_65536,2_if_2_static_4096_1_0_65536,2_if_4_rand_1024_1_0_65536,2_if_4_rand_1048576_1_0_65536,2_if_4_rand_128_1_0_65536,2_if_4_rand_16_1_0_65536,2_if_4_rand_2048_1_0_65536,2_if_4_rand_256_1_0_65536,2_if_4_rand_32_1_0_65536,2_if_4_rand_4096_1_0_65536,2_if_4_rand_4096_1_1024_65536,2_if_4_rand_4096_1_1024_none,2_if_4_rand_4096_1_128_65536,2_if_4_rand_4096_1_16_65536,2_if_4_rand_4096_1_256_65536,2_if_4_rand_4096_1_4_65536,2_if_4_rand_4096_1_512_65536,2_if_4_rand_4096_1_64_65536,2_if_4_rand_4096_2_0_65536,2_if_4_rand_4096_3_0_65536,2_if_4_rand_4096_4_0_65536,2_if_4_rand_4096_5_0_65536,2_if_4_rand_4096_6_0_65536,2_if_4_rand_4_1_0_65536,2_if_4_rand_512_1_0_65536,2_if_4_rand_64_1_0_65536,2_if_4_rand_8_1_0_65536,2_if_4_static_4096_1_0_65536,2_if_64_rand_1024_1_0_65536,2_if_64_rand_1048576_1_0_65536,2_if_64_rand_128_1_0_65536,2_if_64_rand_16_1_0_65536,2_if_64_rand_2048_1_0_65536,2_if_64_rand_256_1_0_65536,2_if_64_rand_32_1_0_65536,2_if_64_rand_4096_1_0_65536,2_if_64_rand_4096_1_1024_65536,2_if_64_rand_4096_1_1024_none,2_if_64_rand_4096_1_128_65536,2_if_64_rand_4096_1_16_65536,2_if_64_rand_4096_1_256_65536,2_if_64_rand_4096_1_4_65536,2_if_64_rand_4096_1_512_65536,2_if_64_rand_4096_1_64_65536,2_if_64_rand_4096_2_0_65536,2_if_64_rand_4096_3_0_65536,2_if_64_rand_4096_4_0_65536,2_if_64_rand_4096_5_0_65536,2_if_64_rand_4096_6_0_65536,2_if_64_rand_4_1_0_65536,2_if_64_rand_512_1_0_65536,2_if_64_rand_64_1_0_65536,2_if_64_rand_8_1_0_65536,2_if_64_static_4096_1_0_65536,2_if_8_rand_1024_1_0_65536,2_if_8_rand_1048576_1_0_65536,2_if_8_rand_128_1_0_65536,2_if_8_rand_16_1_0_65536,2_if_8_rand_2048_1_0_65536,2_if_8_rand_256_1_0_65536,2_if_8_rand_32_1_0_65536,2_if_8_rand_4096_1_0_65536,2_if_8_rand_4096_1_1024_65536,2_if_8_rand_4096_1_1024_none,2_if_8_rand_4096_1_128_65536,2_if_8_rand_4096_1_16_65536,2_if_8_rand_4096_1_256_65536,2_if_8_rand_4096_1_4_65536,2_if_8_rand_4096_1_512_65536,2_if_8_rand_4096_1_64_65536,2_if_8_rand_4096_2_0_65536,2_if_8_rand_4096_3_0_65536,2_if_8_rand_4096_4_0_65536,2_if_8_rand_4096_5_0_65536,2_if_8_rand_4096_6_0_65536,2_if_8_rand_4_1_0_65536,2_if_8_rand_512_1_0_65536,2_if_8_rand_64_1_0_65536,2_if_8_rand_8_1_0_65536,2_if_8_static_4096_1_0_65536,2_of_16_rand_4096_1_0_65536,2_of_16_static_4096_1_0_65536,2_of_1_rand_4096_1_0_65536,2_of_1_static_4096_1_0_65536,2_of_2_rand_4096_1_0_65536,2_of_2_static_4096_1_0_65536,2_of_4_rand_4096_1_0_65536,2_of_4_static_4096_1_0_65536,2_of_64_rand_4096_1_0_65536,2_of_64_static_4096_1_0_65536,2_of_8_rand_4096_1_0_65536,2_of_8_static_4096_1_0_65536,3_if_16_rand_4096_1_0_65536,3_if_16_static_4096_1_0_65536,3_if_1_rand_4096_1_0_65536,3_if_1_static_4096_1_0_65536,3_if_2_rand_4096_1_0_65536,3_if_2_static_4096_1_0_65536,3_if_4_rand_4096_1_0_65536,3_if_4_static_4096_1_0_65536,3_if_64_rand_4096_1_0_65536,3_if_64_static_4096_1_0_65536,3_if_8_rand_4096_1_0_65536,3_if_8_static_4096_1_0_65536,3_of_16_rand_4096_1_0_65536,3_of_16_static_4096_1_0_65536,3_of_1_rand_4096_1_0_65536,3_of_1_static_4096_1_0_65536,3_of_2_rand_4096_1_0_65536,3_of_2_static_4096_1_0_65536,3_of_4_rand_4096_1_0_65536,3_of_4_static_4096_1_0_65536,3_of_64_rand_4096_1_0_65536,3_of_64_static_4096_1_0_65536,3_of_8_rand_4096_1_0_65536,3_of_8_static_4096_1_0_65536,64_if_16_rand_4096_1_0_65536,64_if_16_static_4096_1_0_65536,64_if_1_rand_4096_1_0_65536,64_if_1_static_4096_1_0_65536,64_if_2_rand_4096_1_0_65536,64_if_2_static_4096_1_0_65536,64_if_4_rand_4096_1_0_65536,64_if_4_static_4096_1_0_65536,64_if_64_rand_4096_1_0_65536,64_if_64_static_4096_1_0_65536,64_if_8_rand_4096_1_0_65536,64_if_8_static_4096_1_0_65536,64_of_16_rand_4096_1_0_65536,64_of_16_static_4096_1_0_65536,64_of_1_rand_4096_1_0_65536,64_of_1_static_4096_1_0_65536,64_of_2_rand_4096_1_0_65536,64_of_2_static_4096_1_0_65536,64_of_4_rand_4096_1_0_65536,64_of_4_static_4096_1_0_65536,64_of_64_rand_4096_1_0_65536,64_of_64_static_4096_1_0_65536,64_of_8_rand_4096_1_0_65536,64_of_8_static_4096_1_0_65536
0,8073,129223,8073,8073,8073,8073,21010,24752,15084,14078,22551,17560,13210,23198,21360,11168,2098,16215,1047,19493,6597,28718,34802,41360,48209,55444,16553,19653,12975,15573,129251,129251,129251,129251,129251,129251,129251,129251,142786,219886,489311,179733,946752,155764,279948,255132,381013,506894,632805,758617,129251,129251,129251,129251,22242,22367,21847,22314,22304,21938,21962,22300,24013,33509,2095,28774,1047,25681,41084,69834,121216,173915,228831,282214,22636,22174,21926,22586,10978,11210,10788,11976,11174,10813,11317,11238,10959,9649,2097,10421,1047,10603,8006,21054,35623,54206,75357,97689,14497,10888,10936,13708,23457,29287,14990,14078,25603,18456,13230,26774,25240,11821,2103,18754,1048,23403,6716,31364,36895,43426,49956,57213,16553,21768,13109,15573,15835,17189,13733,14151,16196,14584,13012,16757,15506,10082,2098,12679,1047,14605,6749,23095,29997,37840,47434,56524,16455,15238,12680,15675,29014,58019,129251,129530,23785,23067,12505,16243,33488,96182,19035,29596,27555,49580,129251,129530,20988,22431,11447,14619,32657,84138,18207,26028,21591,26182,14996,14133,22946,18101,13492,24038,22238,7,12045,2103,17310,1050,20462,6712,29116,35351,41915,48645,56251,15735,20024,13006,15183,32893,129265,129265,129265,129265,129265,129265,129265,129265,142803,125009,219884,489311,179736,946752,155777,279938,255131,381038,506866,632813,758617,129265,129265,129265,129265,129530,23188,23555,22947,23323,23310,22874,23139,23158,25023,7,33754,2094,29253,1046,26498,40931,72609,126551,180023,235595,291886,23665,23165,22850,23506,24541,11305,11581,11228,12107,11496,11166,11648,11723,11352,7,9810,2093,10670,1048,11173,8331,22035,37998,58172,80027,103864,13491,11326,11309,12880,13599,23693,30981,15448,14133,25540,18105,13225,27308,25861,7,12516,2106,19844,1051,24461,6873,31950,38061,44533,50821,58354,15735,21457,13504,15183,48414,16064,18036,14175,14119,16797,14929,13222,17032,16068,7,10422,2099,13227,1045,14851,6928,23707,30878,39058,49323,59260,15567,15745,12750,15290,21113,23991,33059,129265,129530,22975,24118,11349,13782,26678,48456,16792,21472,24322,31904,129252,129530,23481,24541,11736,13590,27071,45807,17372,21054,23548,32189,129252,129530,23069,24130,11412,13746,26856,47092,16690,21360,24352,31951,129234,129530,23372,24541,11595,13590,27208,45868,17279,21049,23338,32205,129234,129530,23091,24130,11359,13746,26756,46928,16832,21361
1,20,20,20,20,20,20,8879,9401,7532,13034,8940,8161,10623,8978,8321,3270,55484,5871,277879,7633,3287,9700,10453,11260,11870,12537,16427,8456,8675,15546,92028,92028,92028,92028,92028,92028,92028,92028,95560,112687,55484,104279,277878,98764,121701,92028,92028,92028,92028,92028,92028,92028,92028,92028,41501,41478,41485,41627,41457,41450,41735,41669,43831,55589,55484,49920,277879,46260,61184,48653,52523,56246,59778,63190,41693,41420,41516,41652,11470,11883,11889,14364,11642,11555,13025,11533,12251,15511,55484,14119,277879,12967,15669,17933,23465,27577,30574,33448,17262,11521,12075,16192,9197,10091,7771,13034,9683,8228,10587,9890,8964,2741,55484,5493,277879,8004,3248,10143,10616,11194,11813,12482,16427,8929,8779,15546,8634,9468,8475,13015,8890,8497,10830,9244,8956,6291,55484,7971,277879,8809,5233,10709,12108,13412,14897,16689,16511,8451,8767,15509,6929,19186,92028,92028,44004,49218,12311,22600,7258,21959,8180,19768,11998,17145,92028,92028,44925,47816,15451,19530,12255,21149,12326,17098,7161,7847,6915,12175,7082,6796,9913,7242,7026,0,3068,55484,5318,277879,6493,3072,8140,8799,9356,10209,11003,14847,7054,8004,13894,10103,92028,92028,92028,92028,92028,92028,92028,92028,95560,0,112687,55484,104279,277878,98764,121701,92028,92028,92028,92028,92028,92028,92028,92028,92028,92028,41406,41666,41797,41946,41738,41694,41544,41745,43798,0,55032,55484,49813,277879,46010,60654,48102,51685,55220,57554,60137,41548,41329,41904,41684,43872,10876,11354,11168,13546,11180,10965,12295,10965,11806,0,15404,55484,13905,277879,12905,15906,17827,23151,26954,29741,32060,15569,10861,11706,14750,14387,7555,7893,7030,12175,7626,7036,10061,7731,7323,0,2659,55484,4939,277879,6436,3018,8223,8632,9489,10055,10803,14847,7450,7983,13894,12974,7427,8239,7429,11960,7391,7223,10204,7797,7754,0,6274,55484,7396,277879,7834,5278,9769,11026,12591,14586,16119,14900,7196,8114,13760,10565,8274,10289,92028,92028,40464,43645,10718,14620,8910,12793,8210,11198,7448,9566,92028,92028,41572,43872,11146,14485,8036,11449,7888,10459,7840,9641,92028,92028,40311,43632,10716,14539,8413,11863,7961,10908,7591,9597,92028,92028,41510,43872,11194,14486,8057,11374,7931,10456,7698,9665,92028,92028,40024,43632,10824,14539,8423,11808,8086,10905
2,40,40,40,40,40,40,6289,6581,6948,13206,6334,6377,11051,6449,6009,2985,75672,4138,355346,5330,8199,6796,7149,7512,7901,8588,15702,6114,8712,14848,40368,40368,40368,40368,40368,40368,40368,40368,43400,59926,75672,51702,355345,46236,69366,40368,40368,40368,40368,40368,40368,40368,40368,40368,31206,31400,31369,31422,31063,31383,31392,31328,33065,41427,75672,37069,355346,34393,48318,30913,31890,32979,33227,34028,31416,31267,31285,31438,12354,12211,12410,14282,12220,12547,13341,12183,12890,17462,75672,15306,355346,13732,20450,15282,17600,18905,19919,21165,16314,12353,12682,15494,6654,6851,6893,13206,6793,6393,11044,6642,5903,2530,75672,3329,355346,4986,8133,6746,6970,7317,7590,8172,15702,6375,8528,14848,7363,7528,7534,13313,7346,7186,10863,7314,7548,7129,75672,7237,355346,7272,10390,8231,9209,9952,11012,11777,15708,7088,8867,14902,6384,19229,40368,40368,32133,37968,15143,26222,6128,19681,8616,21202,9491,16053,40368,40368,33417,34405,16357,20986,9323,17823,11446,16644,5083,5238,6198,12163,5001,5352,10517,5149,4872,0,3047,75672,3803,355346,4621,7529,5391,5847,6335,6779,7305,14328,5196,7959,13871,8552,40368,40368,40368,40368,40368,40368,40368,40368,43400,0,59926,75672,51702,355345,46236,69366,40368,40368,40368,40368,40368,40368,40368,40368,40368,40368,30820,30564,30574,30775,30678,30785,30883,30538,32578,0,42072,75672,37188,355346,34336,48872,30050,30776,31677,32471,32954,30620,30922,30608,30616,31327,12022,12138,12282,13704,12048,12269,12952,11903,12952,0,17378,75672,15403,355346,13899,20969,15076,17128,18481,19560,20552,15362,12292,12370,14637,15155,5292,5154,6184,12163,5119,5648,10329,5038,4755,0,2289,75672,3087,355346,4178,7628,5254,5704,6134,6585,7022,14328,5169,8011,13871,10148,6086,6621,6808,12387,6295,6168,10126,6439,6793,0,7190,75672,7116,355346,6846,10124,7433,8579,9230,10366,11360,14429,6144,8042,13688,9530,5835,8501,40368,40368,29888,31086,11455,15592,5967,9680,6519,9985,5090,7307,40368,40368,30771,31327,12192,15100,5282,8347,6501,9240,5350,7835,40368,40368,29715,31048,11288,15479,5335,8884,6375,9631,5071,7298,40368,40368,30674,31327,11996,15099,5224,8221,6524,9231,5280,7832,40368,40368,30072,31048,11164,15479,5563,8846,6345,9631
3,26,26,26,26,26,26,5403,5475,6849,12763,5529,5853,10896,5510,5105,4678,84113,3862,240729,4628,15329,5825,6090,6452,6700,6921,14677,5575,8781,14042,29710,29710,29710,29710,29710,29710,29710,29710,32756,46210,84112,39842,240727,35344,52624,29710,29710,29710,29710,29710,29710,29710,29710,29710,23945,23822,23696,23763,23680,23668,23830,23675,24789,34031,84113,28290,240729,25761,43708,24356,24964,25140,25555,26009,23678,23839,23815,23672,11460,11336,11716,13540,11430,11857,12528,11429,12580,18649,84113,15297,240729,13637,25210,12559,13910,15044,16490,16984,14930,11704,12037,14616,5610,5325,6936,12763,5375,5937,10980,5406,4787,4175,84113,2859,240729,3907,15373,5485,5743,6064,6240,6626,14677,5619,8759,14042,6507,6784,7312,12814,6650,6784,10965,6526,6796,9006,84113,7809,240729,7037,17206,7363,7946,8681,9263,10044,14682,6747,8904,14117,6505,19703,29710,29710,26358,30592,15457,25277,5890,19568,8838,21376,8854,15216,29710,29710,26625,27898,16205,19431,8485,16096,10882,15538,4569,4619,6250,12250,4378,5129,10459,4302,4168,0,4301,84113,3771,240729,4167,14502,4692,5131,5327,5759,6073,13909,4701,8307,13334,8035,29710,29710,29710,29710,29710,29710,29710,29710,32756,0,46210,84112,39842,240727,35344,52624,29710,29710,29710,29710,29710,29710,29710,29710,29710,29710,24932,24745,24825,24731,24730,24882,24797,24766,25863,0,34679,84113,29109,240729,26995,44316,25172,25607,25936,26362,26343,24851,24768,24920,24975,26078,11848,11658,12348,13426,11799,12091,12907,11771,12559,0,19190,84113,15504,240729,13826,25817,13400,14558,15314,16069,16836,14671,11846,12432,14198,14567,4570,4023,6219,12250,4208,5181,10452,4125,3867,0,3517,84113,2669,240729,3499,14447,4474,4782,5023,5151,5744,13909,4790,8264,13334,9027,5905,6126,6678,12327,5965,6223,10686,5892,6482,0,9329,84113,7731,240729,7038,16713,6899,7715,8439,9134,9908,13946,5937,8373,13565,9094,4713,7862,29710,29710,24232,25673,11043,14321,4862,8426,5926,9377,4427,6722,29710,29710,24877,26078,11697,14380,4335,7147,6100,8722,4423,7229,29710,29710,24151,25675,10998,14266,4510,7544,5913,9244,4405,6747,29710,29710,24697,26078,11976,14380,4252,7079,5965,8718,4384,7203,29710,29710,24051,25675,10994,14266,4483,7565,5991,9247
4,20,20,20,20,20,20,5253,5115,8066,14204,5011,6226,12464,4955,4652,7981,81641,4389,72314,4471,23710,5299,5611,5852,6176,6547,16008,5597,10324,15407,48953,48953,48953,48953,48953,48953,48953,48953,48485,46009,81641,47181,72314,48075,46109,48953,48953,48953,48953,48953,48953,48953,48953,48953,15521,15455,16031,16171,15489,15849,16037,15237,17802,32181,81641,24654,72314,20016,42025,18913,21788,24589,26330,28833,16256,15445,16088,16361,11665,11570,12492,14605,11620,11918,13233,11436,12588,20751,81641,15933,72314,13716,30359,13243,14887,16003,17661,18932,16446,11757,12817,16157,5159,4576,8043,14204,4969,6584,12592,4746,4193,7533,81641,3282,72314,3569,23494,4807,5198,5385,5798,6117,16008,5495,10277,15407,6587,6445,8254,14016,6368,7504,12567,6481,6886,12531,81641,8791,72314,7489,24811,7227,8041,8682,9642,10626,15876,6790,10096,15453,7037,20426,48953,48953,21608,25444,15775,24709,6051,19808,10088,22305,9196,15056,48953,48953,21832,21622,16299,18382,8218,15285,11323,15301,4406,4188,7334,14172,4222,5658,12411,4114,4225,0,7286,81641,4318,72314,4192,22807,4562,4853,5289,5500,5981,16033,4774,9995,15400,8040,48953,48953,48953,48953,48953,48953,48953,48953,48485,0,46009,81641,47181,72314,48075,46109,48953,48953,48953,48953,48953,48953,48953,48953,48953,48953,17273,17250,17677,18026,17269,17514,18152,17332,19352,0,32477,81641,25677,72314,21365,42723,20318,22339,24543,26465,27881,18256,17558,17889,17926,17917,11668,11294,12229,14564,11322,11994,13204,11219,12727,0,21381,81641,16455,72314,14033,30968,12717,14106,15508,17039,18282,16297,11702,12708,15810,13826,4386,3678,7636,14172,4127,5776,12428,3969,3716,0,6306,81641,3019,72314,3343,22554,4002,4293,4638,5057,5516,16033,4901,9991,15400,8503,6228,6283,7808,14215,6167,7047,12458,6214,6737,0,12826,81641,9072,72314,7493,24349,7006,7703,8699,9702,10472,15909,6496,9872,15467,9342,4447,7536,48953,48953,16741,17576,10811,13552,4328,7679,6099,9294,4140,6663,48953,48953,17181,17917,11477,13718,3878,6815,6061,8786,4274,7051,48953,48953,17130,17567,10801,13459,4088,6888,6003,9261,4129,6634,48953,48953,17469,17917,11294,13718,3828,6741,6201,8784,4345,7056,48953,48953,16890,17567,10865,13459,4034,6881,6001,9261
